customer,st,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
EO74797,Arizona,F,78.41,0.0,76.0,Personal Auto,Four-Door Car,364.8
IA30254,Nevada,M,148.38,0.0,70.0,Corporate Auto,Four-Door Car,712.619939
KC79907,Arizona,F,74.41,91915.0,186.0,Personal Auto,Luxury Car,93.56694
XW34862,Nevada,F,119.82,21514.0,62.0,Special Auto,Two-Door Car,257.248789
RI76930,California,F,41.63,43276.0,104.0,Personal Auto,SUV,499.2
XZ40716,California,F,80.55,75531.0,102.0,Personal Auto,Four-Door Car,489.6
ZC75052,California,M,226.59,23665.0,67.0,Personal Auto,Four-Door Car,404.817249
DH51686,Arizona,F,40.49,0.0,118.0,Personal Auto,Four-Door Car,566.4
HJ89045,California,F,102.89,96337.0,127.0,Personal Auto,SUV,609.6
DJ34695,California,M,219.21,60180.0,183.0,Corporate Auto,Luxury Car,988.533256
KR89806,Oregon,F,164.68,0.0,63.0,Personal Auto,Four-Door Car,685.12694
OX62816,Washington,M,51.67,30376.0,66.0,Personal Auto,Four-Door Car,316.8
WM36886,California,M,57.57,88997.0,72.0,Corporate Auto,Four-Door Car,174.041566
BE92692,Oregon,M,24.88,69236.0,63.0,Personal Auto,Four-Door Car,110.868874
JV79596,Oregon,F,145.94,27627.0,63.0,Special Auto,Two-Door Car,453.6
KA49711,Nevada,M,53.2,77524.0,68.0,Corporate Auto,Four-Door Car,64.799325
YI68606,Oregon,F,24.42,75449.0,61.0,Corporate Auto,Two-Door Car,130.775164
AU11344,Oregon,F,51.42,35666.0,131.0,Personal Auto,SUV,312.110029
BG42047,Nevada,M,25.12,17658.0,65.0,Personal Auto,Four-Door Car,312.0
CF73234,Oregon,M,26.29,0.0,71.0,Corporate Auto,Four-Door Car,340.8
VE85103,Nevada,M,24.49,20567.0,72.0,Personal Auto,Four-Door Car,345.6
LN99977,California,F,40.62,30061.0,104.0,Special Auto,Sports Car,499.2
CR56473,Nevada,M,52.53,0.0,74.0,Corporate Auto,Four-Door Car,532.8
YP32443,Oregon,M,43.72,20354.0,116.0,Personal Auto,SUV,556.8
MQ46375,Oregon,M,153.2,36637.0,192.0,Corporate Auto,Luxury Car,921.6
VU30980,California,M,96.58,0.0,131.0,Personal Auto,SUV,628.8
JX50349,Oregon,F,24.72,63860.0,62.0,Personal Auto,Four-Door Car,208.598246
DH34004,California,M,61.91,0.0,199.0,Personal Auto,Luxury Car,955.2
DU66880,Arizona,M,135.84,58544.0,114.0,Personal Auto,Four-Door Car,769.788818
QH87479,Oregon,F,275.28,54586.0,76.0,Personal Auto,Two-Door Car,122.590766
MF87270,California,F,29.53,57248.0,74.0,Personal Auto,Four-Door Car,355.2
PX99904,California,F,49.49,0.0,134.0,Corporate Auto,Sports Car,964.8
TD43065,California,M,82.1,66037.0,69.0,Personal Auto,Four-Door Car,69.004181
DU39756,Nevada,F,41.71,29462.0,107.0,Corporate Auto,SUV,513.6
GY65868,California,M,206.0,64541.0,86.0,Personal Auto,Four-Door Car,256.279637
NG15645,California,F,28.58,27382.0,71.0,Personal Auto,Four-Door Car,134.104322
HH69970,California,F,62.82,32311.0,79.0,Corporate Auto,Four-Door Car,207.289724
YJ57293,California,M,27.77,23830.0,76.0,Corporate Auto,Two-Door Car,364.8
BV22194,Arizona,F,141.94,88178.0,70.0,Personal Auto,Two-Door Car,336.0
UH22701,Oregon,F,97.27,72236.0,80.0,Personal Auto,Four-Door Car,518.064733
IA85970,California,F,80.99,0.0,112.0,Personal Auto,SUV,438.812143
TC18240,Oregon,M,50.2,67890.0,63.0,Personal Auto,Four-Door Car,174.08854
GE58317,Arizona,F,48.35,38713.0,66.0,Personal Auto,Four-Door Car,316.8
GW42895,Oregon,F,176.26,77803.0,63.0,Personal Auto,Four-Door Car,217.554695
FH77504,California,F,110.09,51643.0,283.0,Personal Auto,Luxury Car,1358.4
XK87182,Oregon,F,45.02,46402.0,113.0,Personal Auto,Four-Door Car,476.385575
HB17438,Washington,M,105.71,92044.0,132.0,Personal Auto,SUV,617.288574
DH18269,Arizona,M,106.15,16040.0,96.0,Personal Auto,Two-Door Car,611.476898
DP19820,Oregon,M,114.36,0.0,135.0,Personal Auto,SUV,980.52817
IK64989,Washington,M,44.58,17622.0,65.0,Personal Auto,Four-Door Car,312.0
MP85571,Arizona,F,55.58,0.0,188.0,Personal Auto,SUV,2156.011022
VO29645,Oregon,M,51.69,12430.0,73.0,Personal Auto,Four-Door Car,350.4
GP83239,California,M,78.4,58414.0,210.0,Personal Auto,Luxury SUV,1008.0
GQ21970,Nevada,F,241.08,17257.0,70.0,Personal Auto,Four-Door Car,551.132139
HP40365,Oregon,F,56.38,70492.0,70.0,Personal Auto,Two-Door Car,328.362698
UX87150,California,M,76.8,68229.0,96.0,Corporate Auto,Four-Door Car,460.8
OZ30867,Oregon,F,84.09,33397.0,106.0,Personal Auto,SUV,508.8
LC60153,California,M,123.42,72503.0,106.0,Personal Auto,SUV,295.821353
OX87524,California,F,26.11,90349.0,64.0,Personal Auto,Four-Door Car,435.7186
ZY78741,California,M,60.81,0.0,87.0,Corporate Auto,Four-Door Car,626.4
DB79306,California,M,44.16,25480.0,117.0,Personal Auto,SUV,486.545439
EM77767,Oregon,F,109.32,72462.0,68.0,Personal Auto,Two-Door Car,272.737308
PH78214,Oregon,F,54.27,27677.0,72.0,Personal Auto,Four-Door Car,345.6
LY17996,California,M,61.9,25743.0,79.0,Personal Auto,Two-Door Car,596.2476
XV76553,Oregon,M,45.24,74935.0,112.0,Corporate Auto,SUV,192.859737
SD38003,California,M,24.82,0.0,71.0,Personal Auto,Four-Door Car,511.2
QC30094,Oregon,F,69.04,15921.0,92.0,Corporate Auto,Four-Door Car,571.549745
KH92987,Arizona,F,217.4,30095.0,136.0,Personal Auto,SUV,652.8
OB32671,Oregon,F,379.39,20587.0,106.0,Personal Auto,SUV,363.77598
CD26907,California,M,312.16,0.0,117.0,Personal Auto,Sports Car,1227.822079
YY46839,Washington,F,84.82,29628.0,106.0,Corporate Auto,Two-Door Car,763.2
HY36253,California,M,84.9,28677.0,78.0,Personal Auto,Four-Door Car,131.515739
KA62728,California,M,88.87,87094.0,113.0,Personal Auto,Four-Door Car,64.894362
GH98275,California,F,46.71,0.0,64.0,Corporate Auto,Four-Door Car,181.810486
DJ87316,Oregon,M,102.1,43736.0,128.0,Personal Auto,SUV,614.4
XC85830,Oregon,F,41.19,69379.0,103.0,Corporate Auto,Two-Door Car,494.4
VK85405,California,F,74.1,80415.0,62.0,Corporate Auto,Two-Door Car,281.372658
ZP27971,California,M,38.04,26050.0,97.0,Personal Auto,Four-Door Car,465.6
QC95625,California,M,121.57,57449.0,103.0,Personal Auto,Four-Door Car,494.4
DN34058,Washington,F,281.19,68211.0,99.0,Corporate Auto,Four-Door Car,475.2
VS80344,Arizona,F,82.19,28445.0,103.0,Special Auto,Two-Door Car,427.762841
SJ24275,Nevada,F,48.03,37313.0,62.0,Personal Auto,Four-Door Car,246.57631
YB58105,California,M,108.66,0.0,110.0,Corporate Auto,Four-Door Car,1066.913401
BP35803,California,F,34.26,29194.0,89.0,Personal Auto,Four-Door Car,424.466821
CL73599,Arizona,F,86.09,79090.0,107.0,Personal Auto,SUV,289.040734
ZR22245,Washington,F,46.05,22571.0,63.0,Personal Auto,Four-Door Car,302.4
JJ57298,Oregon,M,186.35,0.0,139.0,Corporate Auto,SUV,1066.63167
FF53048,Arizona,F,34.66,48744.0,86.0,Personal Auto,Two-Door Car,412.8
HD83496,Arizona,M,24.78,0.0,71.0,Corporate Auto,Four-Door Car,511.2
DD94148,California,M,57.92,29530.0,74.0,Personal Auto,Two-Door Car,222.478994
FM52759,Nevada,M,55.48,67798.0,69.0,Personal Auto,Four-Door Car,331.2
OI39918,California,M,34.43,16208.0,93.0,Personal Auto,Two-Door Car,446.4
PC72443,Oregon,F,45.29,94757.0,112.0,Personal Auto,Four-Door Car,5.453269
OQ15169,Washington,F,55.97,37995.0,139.0,Corporate Auto,SUV,667.2
ZO89996,Oregon,M,26.17,72302.0,66.0,Personal Auto,Two-Door Car,316.8
OP70207,Oregon,M,105.07,37934.0,137.0,Personal Auto,Sports Car,385.440163
ID39569,Washington,M,107.59,19382.0,94.0,Personal Auto,Four-Door Car,676.8
RJ80405,Arizona,M,54.99,33191.0,70.0,Personal Auto,Four-Door Car,443.53718
NT21324,Arizona,M,27.92,72389.0,70.0,Personal Auto,Four-Door Car,206.158416
IY98928,Arizona,F,51.76,91475.0,64.0,Personal Auto,Four-Door Car,73.295606
XJ81725,California,M,81.67,0.0,111.0,Personal Auto,Four-Door Car,799.2
FE62142,Oregon,F,42.67,43682.0,107.0,Corporate Auto,SUV,148.003496
ZH55575,California,F,52.18,39854.0,66.0,Corporate Auto,Two-Door Car,261.930545
WI86229,Oregon,M,78.07,52162.0,99.0,Personal Auto,Two-Door Car,251.152889
QR42111,Arizona,F,50.59,0.0,134.0,Special Auto,SUV,643.2
DN71979,Arizona,M,77.73,74755.0,195.0,Personal Auto,Luxury Car,1404.0
IC22580,California,M,115.34,85339.0,95.0,Personal Auto,Four-Door Car,392.7457
MX93069,Oregon,M,50.73,57709.0,125.0,Personal Auto,SUV,600.0
TG37225,California,M,46.37,26802.0,66.0,Personal Auto,Two-Door Car,316.8
GY69750,Oregon,M,52.97,0.0,73.0,Personal Auto,Four-Door Car,152.080908
KX99703,Oregon,F,62.74,18577.0,86.0,Personal Auto,Four-Door Car,412.8
AA35519,Arizona,F,80.02,0.0,107.0,Personal Auto,SUV,513.6
FE99816,Nevada,F,155.63,0.0,253.0,Personal Auto,Luxury Car,1214.4
YP92773,Washington,F,47.24,21546.0,119.0,Corporate Auto,Two-Door Car,625.395925
CF26052,Arizona,F,84.36,49182.0,70.0,Personal Auto,Two-Door Car,165.410515
PR37714,California,F,71.53,32238.0,91.0,Personal Auto,Four-Door Car,439.781453
CE92675,California,F,69.91,0.0,68.0,Personal Auto,Four-Door Car,326.4
BK47926,California,M,63.75,98118.0,83.0,Personal Auto,Four-Door Car,398.4
BY62906,Arizona,M,279.9,22971.0,101.0,Personal Auto,SUV,562.021558
UY95661,California,M,49.72,49161.0,63.0,Personal Auto,Two-Door Car,171.746945
OS84395,Nevada,M,76.12,90252.0,95.0,Corporate Auto,Four-Door Car,122.924197
JS53793,Arizona,F,24.22,25036.0,61.0,Corporate Auto,Four-Door Car,292.8
BV25135,California,M,46.47,28314.0,121.0,Personal Auto,SUV,580.8
AF17671,Washington,F,77.65,56337.0,97.0,Personal Auto,Four-Door Car,465.6
AY30324,Oregon,F,61.89,99074.0,77.0,Special Auto,Two-Door Car,208.38907
XE17270,California,M,35.21,31708.0,94.0,Personal Auto,Two-Door Car,451.2
LS46182,Nevada,M,26.78,0.0,83.0,Personal Auto,Four-Door Car,398.4
LH33181,Arizona,M,62.75,0.0,67.0,Personal Auto,Four-Door Car,431.32052
AT84725,Washington,M,46.5,28215.0,65.0,Personal Auto,Two-Door Car,468.0
TP33286,Washington,M,120.11,0.0,119.0,Corporate Auto,Four-Door Car,856.8
YB79192,California,F,101.94,21119.0,128.0,Personal Auto,SUV,614.4
SC43870,California,M,158.62,0.0,66.0,Corporate Auto,Four-Door Car,475.2
OO72857,Oregon,M,172.54,0.0,69.0,Personal Auto,Four-Door Car,331.2
MO38559,Arizona,F,52.94,0.0,70.0,Personal Auto,Four-Door Car,20.521312
RL65736,Oregon,F,62.74,13662.0,85.0,Personal Auto,Four-Door Car,408.0
ID30085,Arizona,F,80.07,0.0,112.0,Personal Auto,Sports Car,537.6
CO68055,Oregon,M,309.66,0.0,109.0,Personal Auto,SUV,691.401424
NX37589,Washington,F,26.67,79251.0,67.0,Personal Auto,Four-Door Car,321.6
BX88206,Nevada,F,185.72,51294.0,116.0,Corporate Auto,SUV,113.237624
AA30683,California,M,65.95,0.0,105.0,Personal Auto,Four-Door Car,847.717402
BD13927,California,F,22.43,0.0,62.0,Personal Auto,Two-Door Car,675.468453
SJ71233,California,F,74.24,0.0,107.0,Personal Auto,SUV,513.6
WK52692,Oregon,F,46.27,29124.0,129.0,Personal Auto,SUV,619.2
OG67387,California,M,44.13,0.0,65.0,Personal Auto,Four-Door Car,312.0
XR99310,California,M,31.63,97266.0,79.0,Special Auto,Two-Door Car,546.052144
GU84478,Oregon,M,49.08,48207.0,63.0,Personal Auto,Four-Door Car,164.974886
ZX29705,California,F,78.51,0.0,69.0,Corporate Auto,Four-Door Car,331.2
WN67367,California,F,32.1,0.0,88.0,Personal Auto,Four-Door Car,325.917598
QN67807,Arizona,M,53.87,97316.0,67.0,Personal Auto,Two-Door Car,309.076476
AU77281,Oregon,F,24.72,63860.0,62.0,Personal Auto,Four-Door Car,208.598246
DN46994,California,F,54.04,72633.0,67.0,Personal Auto,Four-Door Car,155.761761
OW97322,Oregon,M,314.11,28013.0,266.0,Personal Auto,Luxury Car,1276.8
ZC97171,Arizona,F,76.27,60479.0,96.0,Personal Auto,Four-Door Car,85.155359
NG69817,California,F,75.4,0.0,68.0,Personal Auto,Two-Door Car,519.757811
BS95225,California,M,26.18,14151.0,72.0,Personal Auto,Four-Door Car,345.6
AE93522,Washington,M,72.12,75891.0,61.0,Corporate Auto,Two-Door Car,61.285525
LP15901,Nevada,M,66.72,0.0,183.0,Personal Auto,Luxury SUV,1317.6
FB95495,California,M,56.78,53078.0,73.0,Personal Auto,Four-Door Car,764.221884
PE59735,Oregon,F,229.52,20031.0,86.0,Personal Auto,Four-Door Car,109.69048
WR73970,Arizona,M,29.61,92070.0,74.0,Corporate Auto,Four-Door Car,368.669336
JD15492,Oregon,F,24.47,44509.0,61.0,Personal Auto,Four-Door Car,226.731454
OF46381,California,M,76.6,0.0,73.0,Personal Auto,Two-Door Car,525.6
GP85044,Arizona,M,45.34,91967.0,113.0,Special Auto,SUV,156.736745
OO64005,Oregon,F,23.55,0.0,63.0,Personal Auto,Four-Door Car,302.4
VB42222,Nevada,F,143.17,97379.0,119.0,Personal Auto,Four-Door Car,354.764801
ZR79373,Arizona,F,101.8,14290.0,271.0,Personal Auto,Luxury SUV,1300.8
KH12081,Arizona,F,81.3,0.0,119.0,Personal Auto,SUV,729.405742
WV64743,Washington,M,132.72,0.0,194.0,Personal Auto,Luxury Car,1396.8
ZT58755,Oregon,F,178.17,0.0,68.0,Personal Auto,Four-Door Car,256.916302
WX52894,Nevada,M,250.02,21927.0,71.0,Personal Auto,Four-Door Car,128.624785
EO51920,Oregon,F,199.55,69096.0,99.0,Corporate Auto,Four-Door Car,64.669515
AQ34238,Oregon,M,46.06,0.0,72.0,Corporate Auto,Four-Door Car,518.4
EI10204,Oregon,F,151.14,28513.0,100.0,Personal Auto,SUV,480.0
GY23881,Oregon,M,47.82,81687.0,61.0,Personal Auto,Four-Door Car,292.8
FL59259,Nevada,F,63.17,13792.0,87.0,Personal Auto,Four-Door Car,620.19254
RN45606,Nevada,F,162.25,32184.0,136.0,Personal Auto,SUV,266.146673
OJ64812,Washington,M,95.86,26432.0,88.0,Personal Auto,Four-Door Car,422.4
AK11669,Arizona,F,101.31,59232.0,85.0,Corporate Auto,Two-Door Car,408.0
EM53324,Oregon,F,73.44,0.0,72.0,Personal Auto,Four-Door Car,345.6
JE99638,Arizona,M,77.0,23577.0,68.0,Personal Auto,Four-Door Car,91.815153
LR69185,Nevada,M,57.4,0.0,80.0,Personal Auto,Four-Door Car,848.201438
AS55478,Oregon,M,38.75,26670.0,98.0,Corporate Auto,Four-Door Car,541.229321
OB52091,Washington,M,81.12,87403.0,68.0,Personal Auto,Four-Door Car,456.290338
AM28777,Oregon,F,27.07,51455.0,67.0,Personal Auto,Four-Door Car,11.046789
AQ70385,Oregon,M,56.87,30242.0,72.0,Personal Auto,Four-Door Car,48.288036
FL22732,Oregon,M,73.82,64311.0,62.0,Personal Auto,Four-Door Car,157.174836
JD75068,Oregon,F,27.24,0.0,70.0,Corporate Auto,Four-Door Car,405.384524
MM70762,Arizona,M,90.76,37722.0,116.0,Personal Auto,Sports Car,158.077504
JT46803,Oregon,F,27.57,42336.0,69.0,Personal Auto,Four-Door Car,25.605349
VO25938,Oregon,M,83.82,25998.0,71.0,Personal Auto,Four-Door Car,791.878042
FP31685,Oregon,F,78.68,24887.0,68.0,Personal Auto,Four-Door Car,326.4
LP69867,Oregon,M,28.52,0.0,82.0,Personal Auto,Four-Door Car,590.4
BX88330,Washington,F,76.15,90918.0,64.0,Personal Auto,Four-Door Car,163.411884
QQ86648,Oregon,M,56.59,78834.0,72.0,Personal Auto,Two-Door Car,345.6
VE80757,Oregon,M,43.07,0.0,62.0,Personal Auto,Two-Door Car,434.26667
BE69929,Arizona,F,48.21,27872.0,61.0,Personal Auto,Two-Door Car,186.857059
BM31989,Arizona,M,87.54,24012.0,112.0,Personal Auto,Four-Door Car,82.211282
HW27766,Arizona,M,72.59,16367.0,94.0,Personal Auto,Four-Door Car,515.569363
BC90645,California,F,26.75,55479.0,68.0,Personal Auto,Four-Door Car,117.964245
GC36679,Oregon,M,33.05,40778.0,86.0,Personal Auto,Four-Door Car,412.8
VI74176,Arizona,M,89.84,0.0,137.0,Personal Auto,SUV,1532.080871
BX24569,California,M,35.68,0.0,102.0,Personal Auto,SUV,660.430456
DR32525,Arizona,M,237.47,0.0,96.0,Personal Auto,Four-Door Car,460.8
CP76842,Nevada,F,33.53,95438.0,83.0,Corporate Auto,Two-Door Car,99.223092
IH20118,Oregon,M,51.69,12430.0,73.0,Personal Auto,Four-Door Car,350.4
DA20472,California,M,85.65,95697.0,107.0,Personal Auto,Sports Car,178.006524
DN67273,Oregon,F,80.28,0.0,74.0,Personal Auto,Two-Door Car,532.8
ZZ20738,California,F,90.0,28108.0,114.0,Personal Auto,Sports Car,547.2
AS18084,California,F,116.39,25370.0,102.0,Personal Auto,Sports Car,489.6
FY21364,California,M,73.77,0.0,105.0,Corporate Auto,SUV,756.0
LL73047,California,F,78.92,28672.0,71.0,Personal Auto,Four-Door Car,340.8
CG15505,California,F,191.61,22705.0,239.0,Personal Auto,Luxury SUV,1294.700423
ZZ22047,Washington,M,55.48,67798.0,69.0,Corporate Auto,Four-Door Car,331.2
NG56399,Arizona,M,83.2,61367.0,70.0,Personal Auto,Two-Door Car,498.533231
MD45928,Arizona,F,137.71,59207.0,116.0,Personal Auto,Four-Door Car,556.8
OV29928,Washington,F,52.25,67423.0,65.0,Corporate Auto,Four-Door Car,293.308765
OR28030,California,M,169.8,35095.0,73.0,Corporate Auto,Two-Door Car,525.6
LO48748,Oregon,F,74.85,26380.0,96.0,Personal Auto,Four-Door Car,177.36984
FX95323,Oregon,M,26.4,88731.0,66.0,Personal Auto,Four-Door Car,148.971857
AG85127,Oregon,M,80.85,61409.0,68.0,Special Auto,Four-Door Car,264.040157
JN33628,California,M,123.17,0.0,167.0,Personal Auto,SUV,1985.999807
QU69375,Nevada,M,55.69,0.0,79.0,Corporate Auto,Two-Door Car,407.440238
FM37864,California,F,35.72,74931.0,89.0,Personal Auto,Two-Door Car,230.84972
IL23615,Oregon,M,33.5,74770.0,86.0,Personal Auto,Four-Door Car,412.8
FZ44411,Arizona,M,27.16,0.0,95.0,Corporate Auto,Four-Door Car,619.267164
JE32215,California,F,388.88,44299.0,107.0,Personal Auto,Two-Door Car,180.085807
FQ88964,Arizona,M,22.72,0.0,71.0,Personal Auto,Two-Door Car,390.498822
WW22291,California,M,28.49,63326.0,72.0,Personal Auto,Four-Door Car,361.564021
EV39637,Oregon,F,53.28,0.0,73.0,Personal Auto,Four-Door Car,794.445585
TG36139,California,F,46.8,21720.0,128.0,Corporate Auto,SUV,837.905079
XN25550,Oregon,M,53.45,55571.0,135.0,Personal Auto,SUV,904.813121
NG94966,California,M,24.37,34759.0,61.0,Personal Auto,Four-Door Car,302.353842
AD28349,Arizona,M,46.38,0.0,68.0,Personal Auto,Four-Door Car,352.130674
VZ56705,Oregon,M,88.05,38638.0,74.0,Personal Auto,Four-Door Car,355.2
TQ82322,California,F,24.39,80927.0,62.0,Personal Auto,Two-Door Car,211.660971
CB77819,California,M,47.36,0.0,65.0,Personal Auto,Two-Door Car,585.454243
VG68427,Arizona,M,56.08,81914.0,70.0,Corporate Auto,Four-Door Car,198.75466
WO42164,Oregon,M,64.65,0.0,92.0,Personal Auto,Four-Door Car,662.4
NL87371,Oregon,M,24.35,0.0,72.0,Personal Auto,Two-Door Car,345.6
QW24080,Oregon,F,21.12,0.0,74.0,Personal Auto,Four-Door Car,369.822544
ZL53118,Arizona,M,23.48,0.0,69.0,Personal Auto,Four-Door Car,757.89114
GT19025,Oregon,F,36.37,25407.0,98.0,Personal Auto,Four-Door Car,284.239719
VN44400,California,F,56.93,86073.0,70.0,Personal Auto,Two-Door Car,291.587866
JF45126,Nevada,M,40.41,23818.0,104.0,Personal Auto,SUV,499.2
SW94040,Oregon,F,77.56,21326.0,99.0,Personal Auto,Four-Door Car,632.765462
XI36396,California,M,31.51,18486.0,86.0,Personal Auto,Four-Door Car,412.8
CL38926,Oregon,M,71.98,10458.0,102.0,Corporate Auto,SUV,489.6
CU10179,California,F,52.64,82528.0,131.0,Personal Auto,Sports Car,258.036918
BK57087,California,F,43.47,38223.0,112.0,Personal Auto,SUV,537.6
LF94282,Nevada,M,28.85,63438.0,72.0,Personal Auto,Two-Door Car,36.732923
BO46265,Oregon,M,69.06,13432.0,92.0,Personal Auto,Four-Door Car,610.567945
VJ45879,California,M,44.5,26848.0,114.0,Personal Auto,Two-Door Car,100.557495
FR12423,Oregon,M,241.28,14072.0,71.0,Personal Auto,Four-Door Car,511.2
IY87065,California,F,52.46,28909.0,66.0,Corporate Auto,Two-Door Car,456.702735
LR49944,Nevada,F,27.45,35159.0,68.0,Personal Auto,Two-Door Car,150.501033
LU40443,Oregon,M,55.44,64255.0,70.0,Personal Auto,Four-Door Car,193.86537
HN54181,California,F,60.13,0.0,84.0,Personal Auto,Four-Door Car,604.8
GC52187,Nevada,F,36.51,88842.0,90.0,Personal Auto,Two-Door Car,350.75997
FH22095,California,M,25.21,39377.0,64.0,Corporate Auto,Two-Door Car,307.2
KY55245,California,M,51.69,12430.0,73.0,Personal Auto,Four-Door Car,350.4
ST43920,Arizona,F,23.96,21986.0,63.0,Personal Auto,Two-Door Car,333.696228
GG84614,Oregon,F,30.32,27435.0,76.0,Personal Auto,Two-Door Car,455.545318
JW94491,California,M,117.9,25251.0,66.0,Personal Auto,Four-Door Car,316.8
EW51866,Arizona,F,67.55,29881.0,85.0,Personal Auto,Four-Door Car,17.92017
KU13616,California,F,113.15,11885.0,101.0,Personal Auto,Four-Door Car,484.8
CB15842,California,M,82.08,40420.0,104.0,Special Auto,SUV,499.2
RN66968,California,M,53.33,74837.0,66.0,Personal Auto,Four-Door Car,376.502488
IQ30108,Oregon,M,30.87,67591.0,77.0,Special Auto,Four-Door Car,198.080417
VB23257,Oregon,M,46.53,47590.0,119.0,Special Auto,SUV,121.327914
CV13878,California,F,24.9,75474.0,62.0,Personal Auto,Two-Door Car,297.6
FD14790,Oregon,M,181.97,57177.0,92.0,Personal Auto,Four-Door Car,441.6
VZ61940,Nevada,F,26.69,52344.0,66.0,Personal Auto,Four-Door Car,182.607687
PX66705,California,F,82.57,20072.0,70.0,Personal Auto,Four-Door Car,487.814322
XG66314,California,M,124.66,33604.0,105.0,Personal Auto,SUV,357.618596
ZM40672,Oregon,F,67.43,0.0,61.0,Corporate Auto,Two-Door Car,292.8
VF21523,Nevada,F,28.83,37741.0,74.0,Corporate Auto,Two-Door Car,355.2
OM50417,Arizona,F,299.73,48471.0,83.0,Personal Auto,Four-Door Car,208.904212
SO54368,Oregon,M,46.86,58089.0,118.0,Personal Auto,SUV,566.4
XZ62430,Arizona,M,60.57,27681.0,83.0,Personal Auto,Two-Door Car,398.4
RZ51338,Arizona,M,68.95,28992.0,74.0,Personal Auto,Four-Door Car,355.2
NV13794,Nevada,F,95.49,55986.0,119.0,Personal Auto,SUV,388.506303
JB23570,California,M,105.94,94042.0,132.0,Corporate Auto,SUV,633.6
MH24522,California,M,77.35,0.0,101.0,Personal Auto,Sports Car,563.284331
TD78032,Washington,M,23.06,0.0,67.0,Corporate Auto,Four-Door Car,482.4
WW41496,Nevada,F,312.35,70164.0,88.0,Personal Auto,Two-Door Car,375.401079
IF32545,Nevada,F,50.97,22886.0,65.0,Corporate Auto,Four-Door Car,312.0
HF72557,Washington,M,32.27,19948.0,89.0,Personal Auto,Four-Door Car,427.2
MD41042,Arizona,F,58.97,39293.0,74.0,Personal Auto,Two-Door Car,352.740946
UP31333,Washington,M,138.7,28432.0,118.0,Corporate Auto,SUV,612.300581
UC35517,Oregon,M,185.32,0.0,70.0,Corporate Auto,Four-Door Car,504.0
HS89788,Arizona,F,77.16,0.0,107.0,Personal Auto,Sports Car,1166.754216
SG82836,Oregon,M,64.4,47412.0,81.0,Personal Auto,Two-Door Car,421.824276
VM50666,California,M,97.18,0.0,65.0,Special Auto,Four-Door Car,312.0
MD70513,Washington,M,127.59,68351.0,107.0,Personal Auto,SUV,725.339771
YX96463,Oregon,F,59.27,58733.0,74.0,Corporate Auto,Four-Door Car,355.2
LH38387,Nevada,F,113.9,58187.0,95.0,Personal Auto,Two-Door Car,76.73348
BY59578,California,M,34.97,63189.0,88.0,Personal Auto,Four-Door Car,569.124597
RN12107,Oregon,F,94.77,0.0,254.0,Corporate Auto,Luxury Car,1828.8
MZ84108,Arizona,M,98.54,44006.0,130.0,Personal Auto,Sports Car,494.664784
JG68387,Nevada,F,80.99,60932.0,101.0,Corporate Auto,SUV,484.8
AQ94108,Oregon,F,85.08,56704.0,71.0,Corporate Auto,Four-Door Car,84.715044
NE85389,Oregon,F,239.04,0.0,74.0,Personal Auto,Four-Door Car,355.2
JQ35849,California,M,53.61,24254.0,68.0,Personal Auto,Four-Door Car,326.4
QU93024,California,M,297.07,0.0,128.0,Personal Auto,SUV,1345.317161
EQ90867,Oregon,M,54.31,57125.0,68.0,Corporate Auto,Four-Door Car,326.4
PG67485,Nevada,M,90.49,0.0,119.0,Personal Auto,Sports Car,571.2
OX62244,California,M,43.6,0.0,64.0,Personal Auto,Four-Door Car,307.2
MW98508,Oregon,F,28.89,72075.0,73.0,Special Auto,Four-Door Car,22.569825
MM50888,Arizona,F,30.56,34317.0,78.0,Personal Auto,Two-Door Car,263.592181
QZ19741,Oregon,F,138.16,96745.0,179.0,Personal Auto,SUV,859.2
ET10831,Oregon,M,51.17,95427.0,65.0,Personal Auto,Four-Door Car,442.808018
OL72669,Arizona,M,100.33,0.0,146.0,Corporate Auto,SUV,1404.845849
BM46418,Nevada,M,27.73,30606.0,71.0,Personal Auto,Two-Door Car,253.04739
VD78722,Oregon,M,26.48,37876.0,69.0,Personal Auto,Four-Door Car,300.056383
FL69981,California,F,40.39,0.0,110.0,Personal Auto,SUV,528.0
EG10175,California,F,77.82,57474.0,97.0,Personal Auto,Two-Door Car,280.037716
WS60888,California,M,164.73,22828.0,106.0,Personal Auto,SUV,508.8
LM58227,Oregon,F,52.85,65096.0,67.0,Personal Auto,Four-Door Car,321.6
IK49861,Oregon,M,31.08,0.0,88.0,Personal Auto,Two-Door Car,87.135752
RM87465,Arizona,M,57.8,51066.0,74.0,Personal Auto,Four-Door Car,787.993313
BY75330,California,M,269.4,96866.0,113.0,Personal Auto,SUV,377.385724
CF41619,Nevada,M,23.29,20934.0,61.0,Personal Auto,Four-Door Car,292.8
ZZ54454,Nevada,M,45.9,32510.0,119.0,Personal Auto,Two-Door Car,571.2
CU84967,California,F,44.28,58577.0,110.0,Personal Auto,SUV,303.872752
UR56056,Oregon,M,108.82,73268.0,137.0,Personal Auto,SUV,41.139806
VN30344,California,M,54.13,0.0,80.0,Personal Auto,Four-Door Car,576.0
